pmid;pmcid;doi;publisher_id;journal;journal_domain;journal_field;journal_subfield;n_authors;is_plos;is_bmc;title;n_references_tot;n_references;has_das;das_encouraged;das_required;das;p_year;p_month;has_month;n_cit_2;n_cit_3;n_cit_5;n_cit_tot;h_index_min;h_index_max;h_index_mean;h_index_median;das_class;j_lower
27627768.0;5023122;10.1371/journal.pone.0162075;PONE-D-15-31403;PLoS ONE;General;General Science & Technology;General Science & Technology;7;True;False;Semi-Supervised Active Learning for Sound Classification in Hybrid Learning Environments;48;1;True;True;True;All relevant information is available within the manuscript. All FindSounds files are available from Zenodo at the URL: http://zenodo.org/record/61295 with Permanent DOI:10.5281/zenodo.61295.;2016;7;True;0;0;0;0;0.0;5.0;1.571;1.0;3;plos one
28234898.0;5325209;10.1371/journal.pone.0170762;PONE-D-16-32758;PLoS ONE;General;General Science & Technology;General Science & Technology;10;True;False;Semi-quantitative proteomics of mammalian cells upon short-term exposure to non-ionizing electromagnetic fields;63;58;True;True;True;"All mass spectrometry-based proteomics data were deposited in the ProteomeXchange Consortium [44] through the PRIDE partner repository [45] with the database identifier PXD002862. The post-processed proteomics data were also made freely available for queries through the PIQMIe server (http://piqmie.biotools.nl/results/<dataset>, where dataset refers to one of the six EMF exposures: ELF_human, ELF_mouse, UMTS_human, UMTS_mouse, WIFI_human or WIFI_mouse). The TIFF images taken from the immunoblots and the intensities of the observed protein bands in these blots are provided in supplementary materials (S1 File). The source codes of the bioinformatics tools (in R and Python languages) developed to analyze semi-quantitative proteomics data, such as those from in vitro exposures to EMFs, can be found on GitHub and/or CERN's Zenodo platform (PIQMIe version 1.0, http://dx.doi.org/10.5281/zenodo.34090; EMF-DM version 1.0.1, http://dx.doi.org/10.5281/zenodo.166705).";2017;2;True;0;0;0;0;0.0;7.0;2.1;1.5;3;plos one
29979673.0;6056061;10.1371/journal.pcbi.1006234;PCOMPBIOL-D-18-00014;PLoS Computational Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;5;True;False;Subgraphs of functional brain networks identify dynamical constraints of cognitive control;74;69;True;True;True;The post-processed BOLD fMRI functional connectivity data used in this study are publicly available at http://doi.org/10.5281/zenodo.1297620.;2018;7;True;1;1;1;1;1.0;9.0;3.4;2.0;3;plos computational biology
26640951.0;4671597;10.1371/journal.pone.0143976;PONE-D-15-35875;PLoS ONE;General;General Science & Technology;General Science & Technology;10;True;False;Allergic Non-Asthmatic Adults Have Regional Pulmonary Responses to Segmental Allergen Challenge;31;25;True;True;True;Summary data is available on Zenodo, 10.5281/zenodo.27871. In adherence with the Health Insurance Portability and Accountability Act (HIPPA), image files can become available pending Institutional Review Board approval upon request to the corresponding author, R. Scott Harris(rsharris@mgh.harvard.edu).;2015;7;True;0;0;0;0;0.0;8.0;1.6;1.0;1;plos one
30419955.0;6233584;10.1186/s13059-018-1575-1;1575;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;2;False;True;VIPER: variability-preserving imputation for accurate gene expression recovery in single-cell RNA sequencing studies;49;42;True;True;True;VIPER is an open-source C++/R package that is freely available on GitHub [46] https://github.com/ChenMengjie/VIPER under the MIT license. Source code for the release used in the paper has been placed into a DOI-assigning repository [47] (10.5281/zenodo.1403919). The detailed list of data sets used in the present study is described in the “Materials and methods” section. The code to reproduce all the analyses presented in the paper are available on GitHub [48] (https://github.com/ChenMengjie/Vpaper2018) and deposited on Zenodo [49] (10.5281/zenodo.1403921).;2018;7;True;0;0;0;0;4.0;10.0;7.0;7.0;3;genome biology
27492157.0;4973547;10.1186/s12909-016-0716-z;716;BMC Medical Education;Applied Sciences;Information & Communication Technologies;Medical Informatics;7;False;True;Blended learning: how can we optimise undergraduate student engagement?;33;20;True;True;True;Student ages, gender and programme of study have not been included, since the small number of students might allow the identification of individuals. Anonymised focus group transcripts have been deposited in Zenodo (www.zenodo.org) and can be found at doi:http://dx.doi.org/10.5281/zenodo.58015.;2016;7;True;1;1;1;1;0.0;1.0;0.28600000000000003;0.0;3;bmc medical education
28137286.0;5278575;10.1186/s13059-016-1146-2;1146;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;11;False;True;Chrom3D: three-dimensional genome modeling from Hi-C and nuclear lamin-genome contacts;67;66;True;True;True;"Chrom3D software and documentation can be accessed under an MIT license at https://github.com/CollasLab/Chrom3D. The version of the Chrom3D source code used in the manuscript has been assigned doi.org/10.5281/zenodo.168212. ChIP-seq data for LMNA and LMNB1 from HeLa cells [7] were downloaded from NCBI GEO GSE57149 (https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57149). We note that in this dataset, two tracks have been inadvertently swapped; correct tracks are for LMNA_sonication: GSM1376181, and for LMNA_digestion: GSM1376179. ChIP-seq data for fibroblasts and HeLa cells expressing LMNA wt, R388P, and L647R are available in NCBI GEO GSE81671 (https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE81671). RNA-seq for HeLa cells were downloaded from NCBI GEO GSE33480 (https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE33480). RNA-seq data for control and FPLD fibroblasts are available in NCBI GEO GSE81671 (https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE81671). HeLa Hi-C data were accessed under dbGap number phs000640 after permission. Hi-C data for IMR90 fibroblasts [38] were from NCBI GEO GSE63525 (https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE63525). IMP code used in the Chrom3D-IMP comparison is available at http://folk.uio.no/jonaspau/imp-lamin.";2017;1;True;8;8;8;8;0.0;5.0;1.909;1.0;3;genome biology
26599505.0;4658120;10.1371/journal.pone.0143327;PONE-D-15-16013;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Fully Automatic Localization and Segmentation of 3D Vertebral Bodies from CT/MR Images via a Learning-Based Method;40;13;True;True;True;All MRI images used in our study are freely available from Zenodo (http://dx.doi.org/10.5281/zenodo.22304). All CT data used in our study are freely available from SpineWeb (http://spineweb.digitalimaginggroup.ca/spineweb/index.php?n=Main.Datasets).;2015;7;True;0;1;2;2;0.0;3.0;0.5;0.0;3;plos one
29544465.0;5856199;10.1186/s12887-018-1086-y;1086;BMC Pediatrics;Health Sciences;Clinical Medicine;Pediatrics;6;False;True;Health-related quality of life of the parents of children hospitalized due to acute rotavirus infection: a cross-sectional study in Latvia;26;21;True;True;True;The datasets generated and analyzed during the current study are available in the Zenodo repository. DOI: Image URL. https://zenodo.org/badge/DOI/10.5281/zenodo.818235.svg Target URL. 10.5281/zenodo.818235 Markdown. https://zenodo.org/badge/DOI/10.5281/zenodo.818235.%5D (10.5281/zenodo.818235) Restructed text. https://zenodo.org/badge/DOI/10.5281/zenodo.818235.svg 10.5281/zenodo.818235 HTML. 10.5281/zenodo.818235;2018;3;True;0;0;0;0;0.0;2.0;0.667;0.0;3;bmc pediatrics
28388660.0;5384787;10.1371/journal.pone.0175352;PONE-D-16-47285;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Insufficiently studied factors related to burnout in nursing: Results from an e-Delphi study;90;35;True;True;True;All files are available from: https://zenodo.org/record/400925#.WM_f5qODNtS, DOI: 10.5281/Zenodo.400925.;2017;4;True;1;1;1;1;0.0;0.0;0.0;0.0;3;plos one
30507957.0;6277099;10.1371/journal.pone.0208052;PONE-D-18-23841;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Water stress in Musa spp.: A systematic review;57;36;True;True;True;The minimal underlying data set of the study is available at the link: http://doi.org/10.5281/zenodo.1454052.;2018;7;True;0;0;0;0;0.0;2.0;1.0;1.0;3;plos one
28384246.0;5383329;10.1371/journal.pone.0175293;PONE-D-16-33918;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;Proton and non-proton activation of ASIC channels;26;25;True;True;True;Data are available from the present study with DOI 10.5281/zenodo.231036.;2017;4;True;0;0;0;0;1.0;2.0;1.6669999999999998;2.0;3;plos one
26730596.0;4711668;10.1371/journal.pone.0146104;PONE-D-15-33070;PLoS ONE;General;General Science & Technology;General Science & Technology;7;True;False;Statistical Evaluation of HTS Assays for Enzymatic Hydrolysis of β-Keto Esters;87;55;True;True;True;Data are within the paper and its Supporting Information files. All additional files are available from https://zenodo.org/record/21536 (DOI 10.5281/zenodo.21536).;2016;1;True;1;2;2;2;0.0;4.0;0.857;0.0;2;plos one
27764164.0;5072624;10.1371/journal.pone.0164934;PONE-D-16-23951;PLoS ONE;General;General Science & Technology;General Science & Technology;10;True;False;Optimising Land-Sea Management for Inshore Coral Reefs;73;20;True;True;True;All data files are available from the Zenodo database (10.5281/zenodo.159508) at https://zenodo.org/record/159508#.V_cdtdywLRc.;2016;7;True;0;0;0;0;0.0;1.0;0.6;1.0;3;plos one
25996374.0;4440615;10.1371/journal.pone.0126948;PONE-D-14-56761;PLoS ONE;General;General Science & Technology;General Science & Technology;7;True;False;Robot-Assisted Arm Assessments in Spinal Cord Injured Patients: A Consideration of Concept Study;63;45;True;True;True;We changed our online repository from sourceforge to GitHub (https://github.com/kelleru/Robot-assisted-assessment-sci/tree/v1.0), such that we can provide a DOI for the database. The DOI is 10.5281/zenodo.16933.;2015;5;True;2;3;4;4;0.0;8.0;2.571;1.0;3;plos one
27716103.0;5050600;10.1186/s12870-016-0902-5;902;BMC Plant Biology;Natural Sciences;Biology;Plant Biology & Botany;15;False;True;Root morphology and seed and leaf ionomic traits in a Brassica napus L. diversity panel show wide phenotypic variation and are characteristic of crop habit;80;57;True;True;True;"The data sets supporting the results of this article are included within the article and its additional files. Data are also available at the Brassica Information Portal (BIP; https://bip.earlham.ac.uk/; The Earlham Institute, Norwich, UK), doi:10.5281/zenodo.59927; doi:10.5281/zenodo.59937; doi:10.5281/zenodo.59936.";2016;7;True;1;3;3;3;0.0;2.0;0.733;1.0;3;bmc plant biology
28441420.0;5404844;10.1371/journal.pone.0176512;PONE-D-16-04852;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;Mapping of the brain hemodynamic responses to sensorimotor stimulation in a rodent model: A BOLD fMRI study;57;52;True;True;True;Data are available from the link below: https://zenodo.org/record/231147#.WG-EnPp95aS, DOI:10.5281/zenodo.231147.;2017;4;True;0;0;0;0;0.0;4.0;1.3330000000000002;0.0;3;plos one
27259475.0;4893271;10.1186/s13059-016-0980-6;980;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;15;False;True;MDSINE: Microbial Dynamical Systems INference Engine for microbiome time-series analyses;55;36;True;True;True;The software for the Microbial Dynamical Systems INference Engine (MDSINE) presented in this manuscript is available at http://dx.doi.org/10.5281/zenodo.50624. Processed data for the C. difficile infection and probiotic stability experiments are provided in the software repository. Configuration files and instructions for analyzing these datasets are also included in the software repository, for purposes of providing well-documented analysis examples and ensuring reproducibility of our analyses. Raw sequence data were deposited in the NIH Sequence Read Archive (SRA accession SRP065075). MDSINE is also maintained as an open-source software project at https://bitbucket.org/MDSINE/mdsine/downloads. A user manual is available on the repository and installation and execution details are detailed on the main page of the repository https://bitbucket.org/MDSINE/mdsine/.;2016;6;True;6;9;9;9;0.0;14.0;2.9330000000000003;2.0;3;genome biology
28178331.0;5298297;10.1371/journal.pone.0171413;PONE-D-16-35372;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;Large-scale bioactivity analysis of the small-molecule assayed proteome;57;45;True;True;True;All raw data was obtained from the NCBI PubChem BioAssay public bioactivity database (http://pubchem.ncbi.nlm.nih.gov). All relevant results are within the paper and its Supporting Information files. Analysis source code is published at http://doi.org/10.5281/zenodo.220994 via Zenodo.;2017;2;True;0;0;0;0;0.0;9.0;4.667;5.0;3;plos one
29750784.0;5966242;10.1371/journal.pbio.2005056;pbio.2005056;PLoS Biology;Health Sciences;Biomedical Research;Developmental Biology;2;True;False;Death and population dynamics affect mutation rate estimates and evolvability under stress in bacteria;82;75;True;True;True;"The full dataset (including raw data, simulation programs, data analysis programs, and processed data; permitting a full reconstruction of the figures from the raw data) is available on zenodo (doi: 10.5281/zenodo.1211765).";2018;5;True;1;1;1;1;1.0;7.0;4.0;4.0;1;plos biology
